qid,r1,r2,Controversial question
14982,4.2,4.6,True
14991,1.2,2.6,False
15003,1.2,3.6,False
15007,1.25,2.0,False
15052,3.0,3.8,False
15063,1.0,1.6,False
15066,3.2,4.2,False
15125,2.8,4.0,False
15146,1.0,2.75,False
15151,2.8,4.0,False
15159,2.6,4.0,False
15198,3.8666666666666702,4.33333333333333,False
15220,4.0,4.4,True
15240,1.4,1.4,False
15255,3.9,4.2,False
15262,2.2,3.4,False
15296,1.6,2.4,False
15309,1.8,3.0,False
15412,3.0,4.0,False
15414,1.0,1.75,False
15428,3.4,2.4,False
15429,2.2,2.4,False
15456,1.25,1.75,False
15457,1.8,2.8,False
15467,1.2,2.0,False
15473,2.0,3.0,False
15613,4.4,4.6,True
15615,2.2,4.0,False
15643,2.4,3.6,False
15644,2.0,3.2,False
15675,3.4,3.6,False
15685,3.2,4.2,False
15694,1.4,2.6,False
15699,4.4,4.4,True
15731,2.5,2.8,False
15733,4.6,4.6,True
15739,1.2,1.4,False
15755,2.8,4.8,False
15783,1.8,1.8,False
15787,1.8,2.2,False
15795,3.8,4.4,False
15806,1.2,2.0,False
15866,1.25,1.5,False
15884,3.4,3.6,False
15909,3.6,3.8,False
15931,3.33333333333333,3.0,False
15953,1.5,3.0,False
15969,1.0,1.0,False
15970,1.4,1.8,False
15971,1.44444444444444,1.88888888888889,False
16004,1.2,2.4,False
16030,2.4,3.4,False
16071,3.0,4.0,False
16079,2.0,3.2,False
16087,1.6,2.8,False
16179,1.8,2.2,False
16235,1.77777777777778,2.88888888888889,False
16241,2.0,3.0,False
16257,1.5,2.0,False
16258,1.8,2.2,False
16264,1.4,3.0,False
16266,1.8,3.8,False
16278,2.2,2.8,False
16288,1.5,3.0,False
16306,4.2,4.4,True
16330,3.2,4.2,False
16364,4.2,4.4,True
16382,2.4,2.8,False
16389,5.0,4.6,True
16400,1.0,2.4,False
16416,1.0,1.6,False
16419,2.0,4.0,False
16474,2.8,3.8,False
16494,1.2,2.6,False
16507,2.4,2.6,False
16517,4.2,4.2,True
16549,2.6,4.8,False
16588,3.2,3.4,False
16670,2.6,3.2,False
16696,2.66666666666667,4.66666666666667,False
16702,4.2,5.0,True
16720,3.5,4.25,False
16723,5.0,5.0,True
16729,2.2,2.8,False
16730,2.4,3.0,False
16770,1.4,2.0,False
16782,1.8,2.6,False
16814,2.08,2.92,False
16821,1.6,2.2,False
16825,3.4,3.7,False
16827,2.4,3.8,False
16841,3.2,4.2,False
16846,1.2,1.6,False
16862,2.0,4.4,False
16863,4.4,5.0,True
16876,1.3125,1.3125,False
16893,1.8,2.4,False
16919,4.0,4.2,True
16990,4.0,4.6,True
17009,1.0,2.6,False
17010,1.3,2.8,False
17023,2.6,3.2,False
17056,1.2,1.6,False
17067,1.6,1.8,False
17087,2.0,3.8,False
17107,4.6,4.8,True
17125,4.2,4.4,True
17137,1.4,2.2,False
17154,2.8,3.8,False
17169,1.8,2.8,False
17174,1.0,1.4,False
17176,2.0,3.4,False
17180,1.8,4.0,False
17204,3.2,4.0,False
17209,1.4,2.8,False
17211,1.8,2.6,False
17241,1.0,2.0,False
17246,3.0,3.0,False
17251,3.6,4.2,False
17270,4.4,5.0,True
17271,4.6,4.6,True
17274,1.4,2.4,False
17313,1.4,1.8,False
17336,1.6,2.8,False
17349,3.8,4.2,False
17410,1.0,1.8,False
17423,1.8,2.6,False
17446,3.1,3.6,False
17465,2.0,2.0,False
17476,1.0,1.75,False
17488,4.2,4.6,True
17518,1.4,3.6,False
17523,2.6,3.8,False
17534,1.4,3.0,False
17537,3.4,3.4,False
17568,3.8,4.0,False
17576,1.0,2.6,False
17603,1.4,2.4,False
17636,2.2,2.8,False
17659,2.6,3.0,False
17672,4.6,5.0,True
17712,3.6,4.4,False
17713,4.8,4.8,True
17732,3.8,4.8,False
17754,1.1,1.6,False
17759,2.0,2.4,False
17760,2.4,3.4,False
17761,2.2,2.4,False
17776,4.2,4.0,True
17814,3.8,4.0,False
17831,3.1,4.4,False
17855,3.6666666666666705,4.33333333333333,False
17858,4.4,4.4,True
17906,1.6,2.4,False
17910,1.0,1.2,False
17918,1.0,1.8,False
17919,1.4,1.8,False
17922,2.0,3.2,False
17941,2.6,4.0,False
17942,3.4,3.6,False
17965,2.4,2.4,False
18045,1.2,1.2,False
18046,2.4,2.8,False
18054,1.0,2.6,False
18072,2.0,3.2,False
18172,3.4,4.4,False
18217,2.8,3.8,False
18221,2.8,3.2,False
18229,1.6,1.6,False
18239,1.0,1.5,False
18296,1.2,3.6,False
18299,3.2,4.2,False
18300,4.0,4.4,True
18317,2.6,2.3,False
18348,1.6,3.0,False
18365,1.0,1.0,False
18366,1.6,2.6,False
18422,1.2,2.8,False
18429,2.2,3.0,False
18454,1.4,1.4,False
18458,2.33333333333333,3.5,False
18467,1.4,2.4,False
18502,2.4,2.4,False
18531,1.2,2.4,False
18603,3.4,3.4,False
18690,1.2,1.6,False
18704,1.6,2.8,False
18705,1.2,2.6,False
18736,1.66666666666667,1.66666666666667,False
18738,1.0,2.66666666666667,False
18751,1.2,2.8,False
18758,2.75,3.75,False
18759,2.0,4.2,False
18830,1.4,3.4,False
18840,3.8,4.2,False
18857,3.0,3.6,False
18926,1.4,1.8,False
18927,1.0,1.0,False
18957,3.4,3.4,False
18974,2.2,2.8,False
18994,4.0,4.6,True
19015,3.0,3.8,False
19116,2.8,4.0,False
19117,3.4,4.0,False
19121,2.1,3.3,False
19186,4.0,4.6,True
19187,5.0,5.0,True
19193,3.2,4.2,False
19197,2.0,2.0,False
19215,4.4,4.6,True
19235,4.6,5.0,True
19236,4.2,4.6,True
19251,1.4,2.2,False
19254,3.2,4.0,False
19262,1.8,1.8,False
19345,1.2,2.0,False
19362,1.8,2.0,False
19380,3.4,4.2,False
19399,3.9,4.7,False
19408,1.0,1.5,False
19429,3.4,4.6,False
19447,2.4,3.6,False
19460,1.2,1.8,False
19465,1.6,1.4,False
19483,2.8,3.4,False
19530,1.0,2.33333333333333,False
19534,1.4,2.6,False
19546,1.4,2.6,False
19580,2.8,3.0,False
19586,1.8,2.8,False
19592,2.0,3.0,False
19593,1.6,2.2,False
19602,1.4,4.0,False
19610,2.4,3.2,False
19621,1.6,3.4,False
19629,2.8,4.0,False
19630,1.2,2.8,False
19652,1.6,2.4,False
19669,3.0,3.8,False
19670,2.2,3.4,False
19691,1.25,2.25,False
19699,1.2,1.8,False
19708,2.0,2.4,False
19753,4.73333333333333,4.8,True
19754,4.6,4.6,True
19837,2.0,3.2,False
19850,1.4,2.6,False
19851,4.8,4.8,True
19854,2.6,4.0,False
19858,1.2,3.2,False
19867,2.8,4.0,False
19874,3.0,4.0,False
19956,2.0,2.75,False
19981,4.25,4.25,True
19999,3.4,4.2,False
20000,3.8,4.6,False
20003,1.0,2.4,False
20006,1.2,1.6,False
20021,4.4,3.8,False
20051,1.8,3.4,False
20055,2.0,3.2,False
20082,1.8,3.0,False
20116,1.4,1.4,False
20121,1.4,3.0,False
20129,4.5,5.0,True
20147,4.4,4.2,True
20152,2.4,3.8,False
20157,2.0,3.6,False
20173,4.0,4.4,True
20190,1.8,3.6,False
20200,1.6,4.4,False
20205,1.0,2.0,False
20212,2.6,4.0,False
20224,1.0,1.2,False
20228,1.4,3.4,False
20255,3.6,3.8,False
20268,2.0,2.2,False
20283,2.0,3.6,False
20299,1.0,2.4,False
20306,4.4,4.66666666666667,True
20322,1.4,3.1,False
20332,1.44444444444444,2.66666666666667,False
20333,1.0,1.25,False
20358,1.25,2.25,False
20367,1.4,1.4,False
20378,4.4,4.6,True
20391,1.8,2.4,False
20404,1.6,2.4,False
20452,1.4,3.0,False
20453,1.4,2.8,False
20462,3.8,4.6,False
20494,1.6,3.6,False
20502,3.2,4.2,False
20503,2.4,3.4,False
20510,1.0,1.2,False
20520,2.4,2.4,False
20527,4.0,4.6,True
20533,3.0,4.0,False
20537,1.25,2.75,False
20559,2.6,3.4,False
20560,1.5,4.25,False
20579,3.4,4.0,False
20601,1.75,3.0,False
20607,2.0,4.4,False
20628,1.0,1.8,False
20663,3.6,4.5,False
20672,2.2,3.2,False
20688,1.6,1.6,False
20696,4.4,4.4,True
20701,1.6,3.4,False
20709,1.6,3.4,False
20714,4.4,4.8,True
20723,4.45,4.85,True
20731,3.4,4.2,False
20733,2.6,3.6,False
20757,1.5,2.0,False
20769,2.8,3.6,False
20812,2.4,2.4,False
20838,4.6,4.6,True
20863,2.66666666666667,2.66666666666667,False
20885,3.8,4.0,False
20886,3.2,5.0,False
20956,1.8,2.4,False
20960,1.4,1.8,False
20980,4.1,4.4,True
20986,1.2,1.6,False
20993,2.6,2.8,False
21060,3.6666666666666705,4.33333333333333,False
21061,2.4,3.6,False
21087,3.4,3.8,False
21109,2.8,5.0,False
21136,3.6,4.2,False
21182,3.4,4.4,False
21183,3.0,3.6666666666666705,False
21193,1.4,2.6,False
21198,1.25,2.375,False
21199,1.25,2.75,False
21227,1.75,1.75,False
21273,2.2,3.4,False
21294,1.4,3.2,False
21323,1.0,3.2,False
21324,4.2,5.0,True
21336,1.4,2.6,False
21337,2.4,3.2,False
21365,2.0,2.2,False
21370,1.6,3.4,False
21375,3.8,4.4,False
21376,4.8,4.8,True
21377,4.0,4.8,True
21391,1.0,1.33333333333333,False
21395,1.2,2.0,False
21402,2.0,2.0,False
21408,2.0,3.25,False
21458,1.2,2.2,False
21461,2.33333333333333,2.66666666666667,False
21479,1.4,3.0,False
21494,4.6,4.4,True
21501,4.2,4.4,True
21521,2.6,4.0,False
21529,3.8,4.0,False
21550,1.2,2.4,False
21565,2.4,3.2,False
21573,4.2,4.6,True
21610,1.6,3.0,False
21612,3.2,4.4,False
21628,1.8,2.6,False
21636,4.6,4.8,True
21643,3.9,4.2,False
21662,2.0,2.25,False
21663,1.0,3.0,False
21674,1.2,3.4,False
21688,1.8,2.6,False
21732,1.0,2.4,False
21736,1.4,1.4,False
21738,1.75,3.25,False
21745,1.4,1.4,False
21750,1.4,2.0,False
21756,1.0,2.6,False
21851,1.8,3.8,False
21856,1.2,2.2,False
21861,1.0,2.8,False
21871,3.8,4.6,False
21874,2.8,3.6,False
21876,1.2,2.0,False
21878,2.8,3.8,False
21879,2.4,3.0,False
21920,1.6,2.8,False
21937,2.6,2.6,False
21938,1.4,2.6,False
21970,2.4,4.0,False
21994,1.73684210526316,3.21052631578947,False
22006,1.8,3.4,False
22008,1.2,2.8,False
22015,2.8,3.2,False
22027,2.8,3.6,False
22035,2.6,3.2,False
22047,3.6,3.0,False
22050,2.4,3.8,False
22086,2.4,2.6,False
22087,2.4,3.5,False
22095,3.6,4.2,False
22127,1.4,2.8,False
22128,2.4,3.4,False
22174,1.2,1.4,False
22184,2.4,3.2,False
22234,3.6,4.0,False
22251,1.0,1.0,False
22261,2.8,3.4,False
22264,1.8,2.8,False
22285,3.4,4.0,False
22297,1.4,2.2,False
22298,2.75,3.75,False
22303,3.8,4.4,False
22347,1.4,2.6,False
22366,2.75,3.75,False
22367,1.4,1.4,False
22385,4.0,4.6,True
22386,1.75,3.9166666666666705,False
22407,1.0,2.2,False
22435,2.2,3.4,False
22488,3.7,4.1,False
22504,1.2,1.4,False
22508,1.0,3.2,False
22517,1.2,1.2,False
22521,3.2,4.4,False
22534,2.2,3.2,False
22557,1.2,3.6,False
22559,1.5,3.0,False
22568,2.2,4.8,False
22610,2.0,4.6,False
22611,2.0,4.0,False
22627,1.4,1.6,False
22632,1.75,3.0,False
22633,1.6,2.4,False
22673,1.6,3.8,False
22674,1.4,2.2,False
22679,1.0,1.6,False
22726,2.4,4.0,False
22740,4.2,4.6,True
22744,1.0,1.2,False
22756,2.2,3.2,False
22774,4.6,4.8,True
22780,3.25,3.75,False
22810,1.6,3.2,False
22850,3.6,3.8,False
22866,4.0,4.8,True
22887,2.75,3.25,False
22890,1.2,1.7,False
22903,4.2,5.0,True
22928,1.6,1.8,False
22944,2.25,2.25,False
22952,2.85714285714286,3.14285714285714,False
22953,2.0,3.8,False
22969,2.8,3.0,False
22981,1.4,2.2,False
22986,1.6,2.6,False
23014,3.0,4.4,False
23015,2.5,3.75,False
23051,2.0,2.6,False
23070,2.0,3.6,False
23071,1.8,2.8,False
23085,1.0,3.4,False
23099,1.2,2.4,False
23128,2.6,4.2,False
23143,2.0,3.2,False
23148,1.2,4.0,False
23235,4.25,4.5,True
23242,1.8,3.4,False
23254,2.75,4.0,False
23280,4.6,4.6,True
23281,4.6,5.0,True
23327,2.6,3.4,False
23408,3.93333333333333,4.73333333333333,False
23412,2.4,3.2,False
23446,3.8,3.8,False
23454,1.2,2.2,False
23455,1.0,2.25,False
23456,2.4,2.6,False
23476,2.2,4.2,False
23506,1.6,2.2,False
23515,1.6,2.4,False
23549,2.2,2.8,False
23550,1.4,2.0,False
23601,1.2,3.0,False
23609,1.6,2.6,False
23641,1.6,2.0,False
23668,1.4,3.2,False
23705,3.2,3.8,False
23706,4.0,4.8,True
23710,2.8,4.0,False
23717,1.8,2.4,False
23731,1.0,2.6,False
23756,2.6,3.0,False
23815,1.4,3.2,False
23816,3.0,4.6,False
23856,3.4,3.6,False
23867,3.0,4.6,False
23870,2.2,2.8,False
23884,1.2,1.4,False
23886,1.0,1.6,False
23903,2.6,4.0,False
23914,1.4,2.6,False
23917,3.2,3.8,False
23923,1.6,2.6,False
23933,1.8,2.0,False
23948,1.0,1.4,False
23975,2.2,3.6,False
24019,2.0,4.0,False
24024,1.8,1.6,False
24047,2.6,3.0,False
24073,2.0,3.5,False
24118,1.375,2.875,False
24127,1.75,3.0,False
24138,1.8,3.4,False
24180,2.2,3.0,False
24187,1.75,2.5,False
24197,1.6,3.0,False
24201,4.0,4.2,True
24210,2.2,4.2,False
24272,1.77777777777778,3.22222222222222,False
24296,2.3,3.8,False
24297,1.56,3.16,False
24308,1.0,1.0,False
24321,4.2,4.0,True
24333,1.5,3.75,False
24334,2.0,2.75,False
24343,1.2,1.6,False
24354,2.0,2.4,False
24386,4.8,4.8,True
24387,5.0,5.0,True
24392,2.6,4.4,False
24396,4.4,4.8,True
24397,2.4,3.2,False
24419,3.8,4.4,False
24429,1.4,3.4,False
24449,3.2,4.8,False
24461,2.6,2.9,False
24472,4.2,4.2,True
24484,2.2,2.6,False
24494,1.0,1.33333333333333,False
24510,1.2,1.2,False
24521,3.4,3.6,False
24523,1.0,3.0,False
24532,1.0,1.2,False
24544,1.0,1.0,False
24548,1.0,1.2,False
24555,1.25,1.25,False
24566,2.8,4.0,False
24580,2.4,3.4,False
24599,1.4,2.2,False
24605,2.5,3.25,False
24615,3.4,4.6,False
24630,2.0,2.4,False
24637,1.6,2.6,False
24645,3.2,4.2,False
24646,3.6,4.8,False
24650,1.2,2.0,False
24687,4.0,4.2,True
24704,2.0,3.2,False
24707,1.25,2.25,False
24710,1.7,3.0,False
24722,3.6,3.4,False
24731,2.6,3.6,False
24742,2.4,3.1,False
24753,2.5,3.75,False
24758,1.6,3.2,False
24771,4.2,4.4,True
24779,1.8,2.0,False
24792,1.0,2.6,False
24813,3.6,4.2,False
24822,2.4,3.8,False
24826,3.2,3.2,False
24855,1.5,1.5,False
24908,1.0,2.4,False
24937,1.0,1.6,False
24950,1.6,3.8,False
24951,1.6,1.6,False
24967,2.0,3.33333333333333,False
24991,1.4,2.4,False
25015,2.0,3.4,False
25044,1.75,1.75,False
25057,2.8,4.8,False
25058,3.2,4.4,False
25088,4.0,4.6,True
25177,2.8,3.0,False
25180,1.4,1.8,False
25316,4.8,4.6,True
25317,4.2,4.8,True
25318,1.9,3.5,False
25330,3.73333333333333,4.13333333333333,False
25342,2.4,3.2,False
25363,1.4,2.4,False
25391,2.8,2.8,False
25399,1.2,2.8,False
25410,4.3,4.5,True
25422,2.07142857142857,2.85714285714286,False
25441,1.0,1.6,False
25488,1.6,2.6,False
25499,4.2,4.4,True
25502,1.0,1.0,False
25537,1.6,1.8,False
25586,2.8,3.4,False
25617,3.0,4.0,False
25622,2.0,1.6,False
25666,4.2,4.4,True
25679,1.8,2.6,False
25681,1.8,2.8,False
25686,1.6,2.2,False
25695,3.4,4.2,False
25703,2.2,3.6,False
25705,3.8,3.8,False
25708,1.6,2.3,False
25725,1.4,2.4,False
25733,2.2,3.4,False
25734,4.0,4.2,True
25756,3.2,4.2,False
25789,2.2,2.6,False
25820,1.6,2.2,False
25851,3.6,4.1,False
25853,2.4,2.8,False
25882,3.6,3.8,False
25908,1.6,2.4,False
25947,1.0,2.2,False
25948,1.6,3.8,False
25958,4.4,4.8,True
25959,4.8,5.0,True
25964,2.5,2.5,False
25972,2.8,4.6,False
25976,3.0,3.6,False
25977,3.0,4.0,False
25987,1.6,3.8,False
25992,1.2,4.0,False
25994,3.2,4.0,False
26019,1.5,1.75,False
26069,4.8,4.8,True
26086,1.0,2.5,False
26093,1.4,2.8,False
26096,1.0,1.4,False
26107,1.2,2.2,False
26116,1.2,1.8,False
26117,1.2,1.6,False
26153,3.2,4.4,False
26163,4.4,4.4,True
26169,1.5,4.25,False
26192,1.66666666666667,3.0,False
26226,1.1,2.8,False
26251,1.0,3.0,False
26274,4.1,4.6,True
26277,1.5,2.0,False
26293,1.8,2.2,False
26300,1.6,2.4,False
26328,1.6,2.6,False
26335,2.66666666666667,3.6666666666666705,False
26336,1.0,1.6,False
26337,2.0,2.0,False
26353,3.2,4.8,False
26385,1.0,1.2,False
26403,1.6,1.6,False
26438,1.6,2.6,False
26444,2.6,3.0,False
26446,2.6,3.6,False
26448,3.4,4.6,False
26480,2.46153846153846,3.07692307692308,False
26481,2.4,3.2,False
26483,4.4,4.6,True
26518,1.0,3.2,False
26526,4.6,4.8,True
26527,3.7,3.8,False
26535,3.2,4.2,False
26544,2.0,2.33333333333333,False
26546,1.6,2.8,False
26571,2.0,3.0,False
26595,1.8,3.8,False
26625,2.4,3.4,False
26632,2.4,3.0,False
26650,4.0,4.4,True
26683,4.7,4.7,True
26705,1.5,3.0,False
26713,1.2,2.4,False
26731,1.2,3.2,False
26756,3.4,4.2,False
26770,1.2,3.6,False
26794,1.4,2.0,False
26808,1.0,1.0,False
26814,2.0,3.8,False
26830,4.8,4.8,True
26854,2.6,4.0,False
26855,2.6,3.8,False
26856,3.8,4.4,False
26894,1.4,1.6,False
26907,2.6,4.0,False
26908,2.4,3.4,False
26915,1.4,2.4,False
26923,3.6,3.8,False
26927,2.8,3.8,False
26949,4.4,4.6,True
26960,2.0,3.4,False
27003,3.4,3.8,False
27009,1.75,2.25,False
27010,1.6,1.4,False
27015,2.6,3.8,False
27035,4.2,4.2,True
27069,1.6,1.2,False
27075,1.0,3.2,False
27077,2.8,4.6,False
27086,1.5,2.0,False
27104,1.2,1.8,False
27133,2.7,2.9,False
27139,3.0,3.4,False
27154,1.6,2.6,False
27205,2.8,3.8,False
27206,4.6,4.8,True
27207,3.0,4.4,False
27237,4.4,4.4,True
27325,3.2,4.2,False
27330,3.0,3.6,False
27334,4.2,4.4,True
27348,2.0,2.4,False
27350,2.6,3.8,False
27389,3.2,4.8,False
27403,2.0,3.6,False
27424,1.6,2.6,False
27440,1.6,2.2,False
27452,1.2,1.2,False
27465,3.6,5.0,False
27466,4.0,4.75,True
27517,2.6,2.6,False
27555,2.2,4.0,False
27556,3.2,4.0,False
27559,3.2,4.0,False
27577,4.2,4.4,True
27605,1.0,3.4,False
27610,2.4,2.4,False
27680,3.8,4.0,False
27696,1.2,1.8,False
27713,1.8,2.8,False
27742,1.5,3.25,False
27765,3.0,4.5,False
27767,2.6,3.2,False
27768,1.6,2.8,False
27778,1.66666666666667,2.66666666666667,False
27814,3.0,3.2,False
27863,1.0,2.2,False
27870,1.4,2.8,False
27887,4.2,4.8,True
27890,2.28571428571429,3.21428571428571,False
27910,3.8,4.6,False
27911,4.8,5.0,True
27929,1.8,4.0,False
27972,1.6,1.8,False
28003,2.2,3.1,False
28021,2.2,3.4,False
28037,4.4,5.0,True
28038,4.6,4.8,True
28063,4.0,4.6,True
28110,3.0,3.4,False
28126,2.6,3.8,False
28222,3.4,4.4,False
28226,1.4,1.8,False
28252,1.0,2.0,False
28276,1.77777777777778,2.88888888888889,False
28277,2.0,3.2,False
28280,2.2,3.6,False
28297,2.2,3.4,False
28320,1.33333333333333,2.44444444444444,False
28326,3.2,3.8,False
28362,2.0,3.0,False
28377,2.4,3.2,False
28403,2.0,3.8,False
28412,1.2,3.2,False
28427,1.33333333333333,1.66666666666667,False
28451,1.5,1.5,False
28485,3.8,4.4,False
28488,1.0,1.0,False
28536,4.2,4.2,True
28537,2.8,3.4,False
28539,1.4,3.8,False
28540,2.8,2.6,False
28565,1.2,1.4,False
28569,3.8,4.6,False
28570,3.8,4.0,False
28584,4.2,4.6,True
28607,2.6,4.4,False
28613,1.8,1.8,False
28626,4.0,4.4,True
28630,3.6,4.0,False
28633,2.6,3.6,False
28644,1.0,1.2,False
28663,4.6,5.0,True
28688,1.4,2.6,False
28695,2.0,2.6,False
28696,1.4,1.8,False
28713,4.2,4.2,True
28730,3.0,3.0,False
28734,1.0,2.0,False
28736,2.0,2.8,False
28739,1.6,2.2,False
28771,3.8,4.4,False
28772,4.4,5.0,True
28781,4.4,4.6,True
28784,3.0,3.0,False
28789,1.5,2.5,False
28830,2.0,3.6,False
28840,1.8,2.9,False
28872,3.8,4.4,False
28885,1.75,3.25,False
28890,1.2,1.8,False
28913,3.8,4.4,False
28918,3.46666666666667,4.33333333333333,False
28961,1.8,3.2,False
28975,2.8,2.8,False
28986,3.4,3.4,False
28988,1.2,2.6,False
29000,1.6,1.6,False
29055,3.6,4.4,False
29098,1.6,2.4,False
29110,3.0,2.6,False
29116,1.0,1.4,False
29134,4.0,4.2,True
29135,1.2,2.0,False
29152,2.8,3.7,False
29160,1.6,2.6,False
29169,1.0,1.0,False
29170,2.8,4.2,False
29181,1.6,2.0,False
29186,1.2,1.4,False
29191,1.66666666666667,1.77777777777778,False
29209,1.6,2.0,False
29211,1.0,1.4,False
29220,2.0,3.4,False
29224,2.2,2.6,False
29225,1.6,2.4,False
29297,2.5,2.25,False
29300,1.6,2.4,False
29328,1.0,2.4,False
29365,2.2,3.8,False
29370,1.25,2.5,False
29377,3.4,4.6,False
29378,3.8,4.2,False
29379,2.8,3.8,False
29394,1.6,2.8,False
29399,2.1875,3.9375,False
29413,1.33333333333333,3.55555555555556,False
29487,1.4,1.4,False
29490,2.2,3.4,False
29567,1.6,3.0,False
29600,1.6,1.4,False
29603,2.33333333333333,3.0,False
29604,2.66666666666667,4.66666666666667,False
29614,3.4,3.8,False
29630,3.6,4.6,False
29641,1.4,3.2,False
29642,3.8,4.0,False
29643,2.8,3.6,False
29705,1.0,3.6,False
29712,1.2,2.0,False
29742,4.0,5.0,True
29797,2.2,3.2,False
29829,4.2,4.4,True
29849,3.4,3.8,False
29874,3.25,4.25,False
29875,1.66666666666667,2.73333333333333,False
29896,2.8,3.8,False
29900,2.8,4.0,False
29931,1.2,2.0,False
29950,3.8,4.6,False
29953,3.2,4.0,False
29975,1.4,2.2,False
29976,3.0,3.6,False
29986,4.6,4.6,True
30025,1.2,4.0,False
30047,3.6,4.4,False
30053,1.4,2.4,False
30054,1.0,1.6,False
30074,1.2,1.6,False
30076,1.0,2.0,False
30128,1.8,2.2,False
30138,1.8,3.2,False
30142,3.6,4.4,False
30152,2.8,4.2,False
30163,2.0,2.6,False
30196,1.0,1.0,False
30205,3.8,4.0,False
30206,2.8,4.0,False
30211,2.2,3.2,False
30226,1.8,3.4,False
30249,3.25,4.625,False
30263,3.8,4.4,False
30286,2.0,3.8,False
30307,1.6,2.6,False
30315,1.8,2.4,False
30340,3.0,3.8,False
30352,1.8,3.2,False
30355,4.6,5.0,True
30357,4.2,4.6,True
30377,2.6,4.0,False
30389,2.6,3.8,False
30440,4.4,4.6,True
30443,3.0,4.33333333333333,False
30449,1.6,2.2,False
30452,2.8,3.4,False
30454,1.8,2.4,False
30469,2.2,4.2,False
30477,1.0,1.0,False
30478,2.4,3.4,False
30502,2.2,2.4,False
30544,3.0,3.8,False
30598,1.4,2.2,False
30681,1.53333333333333,3.53333333333333,False
30692,2.0,2.33333333333333,False
30707,1.8,2.86666666666667,False
30708,1.8,2.8,False
30714,1.0,1.2,False
30722,3.6,4.0,False
30738,1.2,2.2,False
30756,2.4,2.4,False
30807,2.2,3.2,False
30845,3.8,4.8,False
30851,2.5,2.5,False
30866,1.6,2.6,False
30883,3.2,4.2,False
30884,2.6,3.6,False
30901,2.0,2.6,False
30911,1.4,1.8,False
30918,3.6,4.4,False
30922,1.6,3.4,False
30944,1.25,4.5,False
30958,2.0,3.2,False
30991,4.2,4.6,True
31006,3.4,4.0,False
31040,1.0,1.8,False
31061,1.8,1.4,False
31120,4.7,4.96666666666667,True
31121,4.0,4.8,True
31124,1.0,2.0,False
31140,3.2,2.8,False
31163,1.2,1.8,False
31193,3.4,4.8,False
31201,4.5,4.75,True
31229,1.4,3.2,False
31246,2.0,3.2,False
31247,2.4,3.2,False
31248,1.0,1.5,False
31292,3.4,4.0,False
31295,1.6,1.8,False
31299,2.6,3.4,False
31309,2.2,3.8,False
31348,3.8,4.4,False
31377,1.25,2.75,False
31380,2.0,3.4,False
31406,1.2,3.1,False
31423,3.2,3.4,False
31424,2.4,4.0,False
31431,3.4,4.2,False
31433,1.6,3.0,False
31440,1.6,2.0,False
31481,1.2,2.4,False
31492,2.6,3.0,False
31511,3.4,3.8,False
31517,4.2,4.6,True
31535,1.2,2.4,False
31545,1.2,3.2,False
31582,1.6,1.6,False
31584,1.4,3.6,False
31667,2.0,2.8,False
31674,4.2,4.6,True
31686,4.6,4.6,True
31700,2.0,3.0,False
31725,1.8,4.4,False
31757,1.8,3.4,False
31768,2.2,2.8,False
31773,2.4,3.2,False
31810,2.4,4.0,False
31811,1.2,2.4,False
31812,2.0,2.3,False
31846,1.2,2.8,False
31866,3.0,3.2,False
31867,3.6,3.8,False
31875,4.0,4.4,True
31881,1.6,2.4,False
31886,2.6,3.4,False
31944,1.8,4.0,False
31949,2.6,2.8,False
31953,2.0,3.8,False
31988,2.8,3.0,False
31989,1.9,2.6,False
31993,1.4,4.4,False
32018,1.6,3.0,False
32025,2.6,3.4,False
32028,2.8,4.4,False
32029,1.6,2.8,False
32057,3.2,4.6,False
32100,4.0,5.0,True
32103,2.2,3.2,False
32107,1.2,1.2,False
32123,1.0,1.8,False
32131,1.4,1.4,False
32150,1.5,3.0,False
32172,2.2,3.0,False
32182,1.6,2.2,False
32188,4.2,4.4,True
32220,1.75,2.0,False
32221,1.6,2.2,False
32244,1.6,1.8,False
32250,1.6,1.6,False
32257,1.2,1.8,False
32288,2.2,3.6,False
32326,1.2,1.8,False
32329,1.6,2.0,False
32369,1.6,1.8,False
32376,1.8,2.4,False
32422,3.6,4.8,False
32423,3.6,4.6,False
32426,2.0,3.25,False
32430,3.2,4.4,False
32501,2.0,3.6,False
32511,1.0,1.2,False
32530,1.2,4.2,False
32556,1.2,1.8,False
32559,3.2,3.2,False
32568,4.2,4.4,True
32580,1.0,2.5,False
32596,2.4,3.6,False
32605,1.2,1.6,False
32632,1.4,2.6,False
32638,3.6666666666666705,4.6,False
32642,1.0,3.0,False
32697,2.0,3.2,False
32700,1.8,1.8,False
32732,1.0,1.5,False
32748,1.4,2.8,False
32752,1.8,3.2,False
32765,3.75,4.25,False
32772,5.0,5.0,True
32787,1.0,1.0,False
32790,3.0,4.4,False
32830,3.4,4.2,False
32853,1.6,2.4,False
32861,3.0,4.0,False
32881,2.2,4.0,False
32901,2.0,2.8,False
32922,1.6,2.2,False
32925,3.6,4.4,False
32926,3.0,4.0,False
32927,2.4,4.4,False
32944,4.2,4.8,True
32989,1.6,2.2,False
33029,1.6,3.4,False
33043,2.4,3.8,False
33093,2.2,3.2,False
33104,1.6,3.0,False
